item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem
MC_ballet,ballet,MC,593,main_clause,Ballet is a type of dance,block2,0,0.49,0,NA,NA
MC_ballet,ballet,MC,596,main_clause,Ballet is a type of dance,block2,0.040000000000000036,0.57,0.1,NA,NA
acknowledge_charley,charley,acknowledge,8,low_prior,Charley lives in Korea,block2,1,0.11,1,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,67,high_prior,Charley lives in Mexico,block2,0.030000000000000027,0.81,0.02,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,129,low_prior,Charley lives in Korea,block2,1,0.5,0.02,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,236,low_prior,Charley lives in Korea,block2,0.86,0.22,0.91,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,261,high_prior,Charley lives in Mexico,block2,0.94,0.91,0.91,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,326,high_prior,Charley lives in Mexico,block2,0.98,0.97,0.93,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,374,low_prior,Charley lives in Korea,block2,0.99,0.48,0.98,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,444,high_prior,Charley lives in Mexico,block2,0.86,0.82,0.13,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,446,high_prior,Charley lives in Mexico,block2,0.17000000000000004,0.49,0.33,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,448,low_prior,Charley lives in Korea,block2,1,0.28,0,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,470,low_prior,Charley lives in Korea,block2,0.92,0.33,0.76,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,530,low_prior,Charley lives in Korea,block2,0.95,0.59,0.96,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,540,high_prior,Charley lives in Mexico,block2,0.86,0.95,1,20: Charley speaks Spanish,Charley speaks Spanish
acknowledge_charley,charley,acknowledge,596,high_prior,Charley lives in Mexico,block2,0.17000000000000004,0.2,0.57,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,26,low_prior,Charley lives in Korea,block2,0.13,0.1,0.5,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,68,low_prior,Charley lives in Korea,block2,0.98,0.17,0.7,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,169,low_prior,Charley lives in Korea,block2,0.44999999999999996,0.21,0.98,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,170,high_prior,Charley lives in Mexico,block2,0.20999999999999996,0.97,0.2,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,187,high_prior,Charley lives in Mexico,block2,0.9299999999999999,0.94,0.62,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,204,low_prior,Charley lives in Korea,block2,0.63,0.26,0.1,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,275,high_prior,Charley lives in Mexico,block2,0.22999999999999998,0.98,0.65,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,311,low_prior,Charley lives in Korea,block2,0.9,0.02,0.39,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,314,high_prior,Charley lives in Mexico,block2,0.51,0.91,0.34,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,350,high_prior,Charley lives in Mexico,block2,0.91,0.9,0.93,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,388,low_prior,Charley lives in Korea,block2,0.99,0.12,0.99,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,450,high_prior,Charley lives in Mexico,block2,0,1,0,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,504,high_prior,Charley lives in Mexico,block2,0.29000000000000004,1,0.39,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,523,high_prior,Charley lives in Mexico,block2,0.020000000000000018,0.98,0.9,20: Charley speaks Spanish,Charley speaks Spanish
admit_charley,charley,admit,560,high_prior,Charley lives in Mexico,block2,0.71,0.81,0.26,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,6,low_prior,Charley lives in Korea,block2,1,0.48,0.28,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,196,low_prior,Charley lives in Korea,block2,0.92,0.49,0.55,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,242,high_prior,Charley lives in Mexico,block2,0.52,0.91,0.5,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,285,high_prior,Charley lives in Mexico,block2,0.45999999999999996,0.63,0.33,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,286,high_prior,Charley lives in Mexico,block2,1,0.86,0.06,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,328,high_prior,Charley lives in Mexico,block2,0.51,1,0.53,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,345,high_prior,Charley lives in Mexico,block2,0.87,0.91,0.9,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,437,low_prior,Charley lives in Korea,block2,0.48,0.27,0.78,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,481,high_prior,Charley lives in Mexico,block2,0.8200000000000001,0.94,0.79,20: Charley speaks Spanish,Charley speaks Spanish
announce_charley,charley,announce,532,high_prior,Charley lives in Mexico,block2,0.97,0.93,0.91,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,69,low_prior,Charley lives in Korea,block2,0.51,0.1,0.95,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,73,high_prior,Charley lives in Mexico,block2,0.81,0.94,0.76,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,127,high_prior,Charley lives in Mexico,block2,1,1,1,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,238,low_prior,Charley lives in Korea,block2,1,0.36,0.92,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,239,low_prior,Charley lives in Korea,block2,0.79,0.17,0.74,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,269,high_prior,Charley lives in Mexico,block2,0.83,0.96,0.94,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,276,high_prior,Charley lives in Mexico,block2,0.99,0.94,0.97,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,290,high_prior,Charley lives in Mexico,block2,0.97,0.74,0.99,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,351,low_prior,Charley lives in Korea,block2,1,0.34,1,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,494,low_prior,Charley lives in Korea,block2,1,0.14,0.9,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,506,low_prior,Charley lives in Korea,block2,0.99,0.54,0.99,20: Charley speaks Spanish,Charley speaks Spanish
be_annoyed_charley,charley,be annoyed,564,high_prior,Charley lives in Mexico,block2,0.21999999999999997,0.77,0.48,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,30,high_prior,Charley lives in Mexico,block2,0.06999999999999995,0.9,0.94,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,31,low_prior,Charley lives in Korea,block2,0.08999999999999997,0.1,0.11,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,43,low_prior,Charley lives in Korea,block2,0.08999999999999997,0.19,0.32,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,158,high_prior,Charley lives in Mexico,block2,0.06999999999999995,0.66,0.08,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,225,high_prior,Charley lives in Mexico,block2,0.030000000000000027,0.92,0.28,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,266,low_prior,Charley lives in Korea,block2,0.33999999999999997,0.13,0.74,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,283,low_prior,Charley lives in Korea,block2,0.06999999999999995,0.07,0.07,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,304,high_prior,Charley lives in Mexico,block2,0.010000000000000009,0.99,0.02,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,337,low_prior,Charley lives in Korea,block2,0.07999999999999996,0.42,0.39,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,355,low_prior,Charley lives in Korea,block2,0.9299999999999999,0.02,0.09,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,476,high_prior,Charley lives in Mexico,block2,0.17000000000000004,0.84,0.65,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,502,high_prior,Charley lives in Mexico,block2,0.5,0.88,0.26,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,517,high_prior,Charley lives in Mexico,block2,0.030000000000000027,0.99,0.97,20: Charley speaks Spanish,Charley speaks Spanish
be_right_charley,charley,be right,557,high_prior,Charley lives in Mexico,block2,0.85,1,1,20: Charley speaks Spanish,Charley speaks Spanish
confess_charley,charley,confess,59,high_prior,Charley lives in Mexico,block2,0.86,1,0.81,20: Charley speaks Spanish,Charley speaks Spanish
confess_charley,charley,confess,80,low_prior,Charley lives in Korea,block2,0.47,0.57,0.44,20: Charley speaks Spanish,Charley speaks Spanish
confess_charley,charley,confess,182,low_prior,Charley lives in Korea,block2,0.81,0.5,0.45,20: Charley speaks Spanish,Charley speaks Spanish
confess_charley,charley,confess,215,low_prior,Charley lives in Korea,block2,0.18999999999999995,0.49,0.75,20: Charley speaks Spanish,Charley speaks Spanish
confess_charley,charley,confess,253,low_prior,Charley lives in Korea,block2,0.84,0.34,0.86,20: Charley speaks Spanish,Charley speaks Spanish
confess_charley,charley,confess,342,low_prior,Charley lives in Korea,block2,1,0.33,0.89,20: Charley speaks Spanish,Charley speaks Spanish
confess_charley,charley,confess,485,low_prior,Charley lives in Korea,block2,0.72,0.09,0.85,20: Charley speaks Spanish,Charley speaks Spanish
confess_charley,charley,confess,584,low_prior,Charley lives in Korea,block2,0.35,0.31,0.64,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,116,low_prior,Charley lives in Korea,block2,0.44999999999999996,0.1,0.43,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,134,high_prior,Charley lives in Mexico,block2,0.010000000000000009,0.91,0.49,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,164,high_prior,Charley lives in Mexico,block2,0.08999999999999997,0.88,0.91,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,230,high_prior,Charley lives in Mexico,block2,0.97,0.74,0.97,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,234,high_prior,Charley lives in Mexico,block2,0.27,0.77,0.39,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,235,high_prior,Charley lives in Mexico,block2,0.92,0.78,0.23,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,316,low_prior,Charley lives in Korea,block2,0.61,0.27,0.57,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,533,high_prior,Charley lives in Mexico,block2,0.5700000000000001,0.93,0.02,20: Charley speaks Spanish,Charley speaks Spanish
confirm_charley,charley,confirm,571,high_prior,Charley lives in Mexico,block2,0.96,0.97,0.05,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,53,low_prior,Charley lives in Korea,block2,0.54,0.38,0.02,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,146,low_prior,Charley lives in Korea,block2,0.38,0.13,0.7,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,256,high_prior,Charley lives in Mexico,block2,0.99,0.98,0.99,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,262,high_prior,Charley lives in Mexico,block2,0.32999999999999996,0.84,0.25,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,263,high_prior,Charley lives in Mexico,block2,0.040000000000000036,0.97,0.06,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,339,high_prior,Charley lives in Mexico,block2,0.94,0.86,0.9,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,378,high_prior,Charley lives in Mexico,block2,0.040000000000000036,0.88,0.82,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,417,high_prior,Charley lives in Mexico,block2,0.86,0.66,0.96,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,433,low_prior,Charley lives in Korea,block2,0.050000000000000044,0.15,0.39,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,469,high_prior,Charley lives in Mexico,block2,0.94,0.64,0.67,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,544,high_prior,Charley lives in Mexico,block2,0,0.98,0.87,20: Charley speaks Spanish,Charley speaks Spanish
demonstrate_charley,charley,demonstrate,562,low_prior,Charley lives in Korea,block2,0,0.49,0.52,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,10,high_prior,Charley lives in Mexico,block2,0.86,0.63,0.69,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,95,low_prior,Charley lives in Korea,block2,0.99,0.19,0.99,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,144,high_prior,Charley lives in Mexico,block2,1,0.87,1,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,201,low_prior,Charley lives in Korea,block2,0.99,0.06,0.98,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,226,low_prior,Charley lives in Korea,block2,0.9299999999999999,0.48,0.85,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,228,high_prior,Charley lives in Mexico,block2,0.87,0.71,0.84,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,397,high_prior,Charley lives in Mexico,block2,0.81,0.85,0.7,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,436,high_prior,Charley lives in Mexico,block2,0.71,0.95,0.65,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,468,high_prior,Charley lives in Mexico,block2,0.98,0.97,0.87,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,507,low_prior,Charley lives in Korea,block2,0.72,0.21,0.68,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,524,low_prior,Charley lives in Korea,block2,0.41000000000000003,0.72,0.52,20: Charley speaks Spanish,Charley speaks Spanish
discover_charley,charley,discover,591,low_prior,Charley lives in Korea,block2,0.97,0.14,0.05,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,65,high_prior,Charley lives in Mexico,block2,0.28,0.76,0.04,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,197,high_prior,Charley lives in Mexico,block2,0.27,0.83,1,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,203,low_prior,Charley lives in Korea,block2,0.49,0.06,0.38,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,208,low_prior,Charley lives in Korea,block2,0,0.36,0.64,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,371,high_prior,Charley lives in Mexico,block2,0.63,0.89,0.09,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,375,high_prior,Charley lives in Mexico,block2,0.36,0.69,0.94,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,394,high_prior,Charley lives in Mexico,block2,0.99,0.87,0.97,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,405,high_prior,Charley lives in Mexico,block2,0.9299999999999999,0.9,0.62,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,407,low_prior,Charley lives in Korea,block2,0.20999999999999996,0.25,0.15,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,410,low_prior,Charley lives in Korea,block2,0.020000000000000018,0.09,0.01,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,414,high_prior,Charley lives in Mexico,block2,0.56,0.82,0.59,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,416,high_prior,Charley lives in Mexico,block2,0.25,0.98,0.84,20: Charley speaks Spanish,Charley speaks Spanish
establish_charley,charley,establish,503,low_prior,Charley lives in Korea,block2,0.21999999999999997,0.87,0.6,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,7,low_prior,Charley lives in Korea,block2,0.44999999999999996,0.36,0.47,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,14,high_prior,Charley lives in Mexico,block2,0.9,0.92,0.97,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,42,low_prior,Charley lives in Korea,block2,0.84,0.31,0.79,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,77,high_prior,Charley lives in Mexico,block2,0.99,0.75,0.15,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,98,low_prior,Charley lives in Korea,block2,1,0.18,1,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,100,high_prior,Charley lives in Mexico,block2,0.5,0.86,0.8,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,111,low_prior,Charley lives in Korea,block2,0.72,0.16,0.03,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,126,low_prior,Charley lives in Korea,block2,0.97,0.37,1,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,139,low_prior,Charley lives in Korea,block2,0,0,0,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,160,high_prior,Charley lives in Mexico,block2,0.87,0.8,0.12,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,186,low_prior,Charley lives in Korea,block2,0.56,0.32,0.58,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,267,high_prior,Charley lives in Mexico,block2,1,1,1,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,279,low_prior,Charley lives in Korea,block2,0.06000000000000005,0.08,0.11,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,335,high_prior,Charley lives in Mexico,block2,1,1,0.95,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,338,low_prior,Charley lives in Korea,block2,0.06999999999999995,0.29,0.51,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,389,high_prior,Charley lives in Mexico,block2,0.040000000000000036,0.95,0.63,20: Charley speaks Spanish,Charley speaks Spanish
hear_charley,charley,hear,401,high_prior,Charley lives in Mexico,block2,0.6799999999999999,0.75,0.49,20: Charley speaks Spanish,Charley speaks Spanish
