short_trigger,contentFact,Mean_prior,YMin_prior,YMax_prior,Mean_proj,YMin_proj,YMax_proj,Mean_ai,YMin_ai,YMax_ai
inform,Isabella ate a steak on Sunday-factH,0.500625,0.404375,0.5981875,0.6825,0.534953125,0.812515625,0.73625,0.55875,0.8713281249999999
inform,Isabella ate a steak on Sunday-factL,0.12285714285714285,0,0.32857142857142857,0.71,0.5456785714285713,0.8742857142857142,0.8857142857142857,0.8013928571428571,0.9628571428571429
inform,Jackson ran 10 miles-factH,0.8,0.7144166666666667,0.8755555555555555,0.8133333333333334,0.7054722222222222,0.9111111111111111,0.7455555555555555,0.5199444444444445,0.9233333333333333
inform,Jackson ran 10 miles-factL,0.08615384615384615,0.043057692307692304,0.1354230769230769,0.6261538461538462,0.45842307692307693,0.7869807692307691,0.7176923076923077,0.5230384615384616,0.8907884615384615
inform,Jayden rented a car-factH,0.7427272727272727,0.666340909090909,0.8109318181818183,0.9027272727272727,0.8136136363636364,0.9718181818181818,0.95,0.9108863636363637,0.9790909090909091
inform,Jayden rented a car-factL,0.049999999999999996,0.01533333333333333,0.09403333333333329,0.7013333333333334,0.5465333333333333,0.83135,0.65,0.5033,0.7954333333333332
inform,Jon walks to work-factH,0.7536363636363637,0.6663636363636364,0.8336363636363636,0.7336363636363636,0.5362727272727272,0.9009999999999999,0.71,0.49079545454545453,0.9091136363636363
inform,Jon walks to work-factL,0.11666666666666667,0.074,0.158,0.6393333333333333,0.4552833333333333,0.80135,0.7146666666666667,0.5439499999999998,0.8633333333333333
inform,Josh learned to ride a bike yesterday-factH,0.4963157894736842,0.41000000000000003,0.5852631578947368,0.7563157894736842,0.6357763157894737,0.8605526315789473,0.7652631578947369,0.6383947368421052,0.8700131578947369
inform,Josh learned to ride a bike yesterday-factL,0.16,0.07088636363636364,0.25363636363636366,0.6154545454545455,0.38543181818181815,0.8227272727272728,0.7063636363636363,0.5227045454545455,0.8827499999999999
inform,Josie went on vacation to France-factH,0.6958333333333333,0.6283124999999999,0.7633541666666666,0.7333333333333333,0.5933333333333333,0.8625208333333334,0.8008333333333333,0.6183333333333333,0.9483333333333334
inform,Josie went on vacation to France-factL,0.05090909090909091,0.026363636363636363,0.07636363636363637,0.4890909090909091,0.3208863636363637,0.6618409090909091,0.7554545454545455,0.5909090909090909,0.8827499999999999
inform,Julian dances salsa-factH,0.5871428571428571,0.4921428571428571,0.6792857142857143,0.6235714285714286,0.42714285714285716,0.797875,0.7278571428571429,0.5435178571428572,0.8907142857142857
inform,Julian dances salsa-factL,0.31083333333333335,0.21666666666666667,0.4050416666666667,0.7666666666666667,0.5833333333333334,0.9275625,0.8325,0.6824791666666667,0.9466874999999999
inform,Mary is pregnant-factH,0.897,0.8469749999999999,0.952,0.862,0.682975,0.964,0.724,0.46097499999999997,0.9136999999999985
inform,Mary is pregnant-factL,0.13454545454545455,0.05452272727272728,0.23456818181818181,0.7136363636363636,0.5399772727272728,0.8627272727272727,0.8681818181818182,0.7489545454545453,0.9672727272727273
inform,Mia drank 2 cocktails last night-factH,0.5736363636363636,0.4763636363636364,0.6709090909090909,0.6354545454545455,0.5108636363636363,0.7727499999999999,0.7518181818181818,0.5990909090909091,0.8827727272727273
inform,Mia drank 2 cocktails last night-factL,0.12625,0.07623437500000001,0.18381249999999993,0.563125,0.39123437499999997,0.71375,0.740625,0.5899687499999999,0.878125
inform,Olivia sleeps until noon-factH,0.7,0.578975,0.8109999999999999,0.838,0.722975,0.9390250000000001,0.8029999999999999,0.65695,0.9350749999999999
inform,Olivia sleeps until noon-factL,0.10615384615384615,0.05767307692307692,0.17001923076923076,0.6938461538461539,0.5115192307692308,0.852326923076923,0.6915384615384615,0.52,0.8338653846153846
inform,Owen shoveled snow last winter-factH,0.8414285714285714,0.7828392857142857,0.8985892857142856,0.7135714285714285,0.5371428571428571,0.8485714285714285,0.5628571428571428,0.36496428571428563,0.7557678571428571
inform,Owen shoveled snow last winter-factL,0.17875,0.099375,0.2775,0.7262500000000001,0.619984375,0.833140625,0.579375,0.389953125,0.757546875
inform,Sophia got a tattoo-factH,0.6675,0.58371875,0.7387812500000001,0.84375,0.72246875,0.95,0.78625,0.567625,0.98375
