item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact
admit_josie,josie,admit,139,high_prior,Josie loves France,block2,0,1,0,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
admit_josie,josie,admit,164,high_prior,Josie loves France,block2,0.28,0.92,0.94,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
admit_josie,josie,admit,190,low_prior,Josie doesn't have a passport,block1,0.85,0,0.48,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
admit_josie,josie,admit,237,low_prior,Josie doesn't have a passport,block1,0.9299999999999999,0.35,0.06,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
admit_josie,josie,admit,279,low_prior,Josie doesn't have a passport,block2,0.040000000000000036,0.01,0.02,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
admit_josie,josie,admit,398,high_prior,Josie loves France,block1,0.8200000000000001,0.62,0.7,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
admit_josie,josie,admit,402,high_prior,Josie loves France,block2,0.91,0.65,0.42,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
admit_josie,josie,admit,495,low_prior,Josie doesn't have a passport,block1,0.81,0.04,0.39,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
admit_josie,josie,admit,531,low_prior,Josie doesn't have a passport,block2,0.010000000000000009,0,0.62,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
admit_josie,josie,admit,591,low_prior,Josie doesn't have a passport,block2,0.5,0.02,0.06,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
announce_josie,josie,announce,17,high_prior,Josie loves France,block1,1,0.85,0.81,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,32,low_prior,Josie doesn't have a passport,block1,0.95,0.01,0.11,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
announce_josie,josie,announce,50,high_prior,Josie loves France,block1,0.65,0.89,0.55,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,65,low_prior,Josie doesn't have a passport,block2,0,0,0,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
announce_josie,josie,announce,72,low_prior,Josie doesn't have a passport,block2,0.9,0.1,0.8,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
announce_josie,josie,announce,178,high_prior,Josie loves France,block1,0.85,0.84,0.94,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,261,high_prior,Josie loves France,block2,0.97,0.78,0.92,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,290,high_prior,Josie loves France,block2,0.99,0.68,0.97,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,340,low_prior,Josie doesn't have a passport,block1,0.14,0.09,0.12,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
announce_josie,josie,announce,343,low_prior,Josie doesn't have a passport,block1,0.36,0.19,0.33,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
announce_josie,josie,announce,358,high_prior,Josie loves France,block2,0.5,0.73,0.62,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,442,high_prior,Josie loves France,block1,1,0.09,1,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,448,high_prior,Josie loves France,block2,1,0.46,0.47,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,471,low_prior,Josie doesn't have a passport,block1,0.99,0.02,0.09,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
announce_josie,josie,announce,529,high_prior,Josie loves France,block2,0,0.69,0.91,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,559,high_prior,Josie loves France,block2,1,0.83,0.34,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,560,high_prior,Josie loves France,block2,0.36,0.52,0.18,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
announce_josie,josie,announce,565,high_prior,Josie loves France,block1,0.27,0.74,0.36,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,53,high_prior,Josie loves France,block2,0.84,0.49,0.53,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,111,high_prior,Josie loves France,block2,0.73,0.66,0.77,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,197,high_prior,Josie loves France,block2,1,0.75,1,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,242,high_prior,Josie loves France,block2,1,0.89,1,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,246,low_prior,Josie doesn't have a passport,block2,0.6799999999999999,0.04,0.34,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_annoyed_josie,josie,be annoyed,252,low_prior,Josie doesn't have a passport,block1,0.97,0.02,0.97,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_annoyed_josie,josie,be annoyed,259,high_prior,Josie loves France,block1,1,1,1,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,282,low_prior,Josie doesn't have a passport,block2,1,0.23,0.91,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_annoyed_josie,josie,be annoyed,283,high_prior,Josie loves France,block2,0.9299999999999999,0.41,0.94,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,288,high_prior,Josie loves France,block2,0.37,0.47,0.74,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,291,high_prior,Josie loves France,block1,0.74,0.78,0.95,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,298,low_prior,Josie doesn't have a passport,block2,0.78,0.23,0.26,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_annoyed_josie,josie,be annoyed,300,high_prior,Josie loves France,block2,1,1,0.99,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,328,low_prior,Josie doesn't have a passport,block2,0.8,0.05,0.52,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_annoyed_josie,josie,be annoyed,371,low_prior,Josie doesn't have a passport,block2,0.97,0,0.57,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_annoyed_josie,josie,be annoyed,375,high_prior,Josie loves France,block2,0.89,0.97,0.98,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,389,low_prior,Josie doesn't have a passport,block2,0.72,0.02,0.74,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_annoyed_josie,josie,be annoyed,405,high_prior,Josie loves France,block2,0.88,0.73,0.82,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,424,high_prior,Josie loves France,block2,1,0.6,1,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,502,high_prior,Josie loves France,block2,0.79,0.49,0.72,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,520,high_prior,Josie loves France,block2,0.79,0.69,0.73,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,534,high_prior,Josie loves France,block1,0.9,0.66,0.94,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,543,high_prior,Josie loves France,block1,0.9,0.76,0.96,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,546,high_prior,Josie loves France,block1,1,0.99,0.64,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,548,high_prior,Josie loves France,block1,0.91,0.82,1,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,557,high_prior,Josie loves France,block2,0.9299999999999999,1,0.75,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_annoyed_josie,josie,be annoyed,586,high_prior,Josie loves France,block2,0.97,0.69,0.99,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_right_josie,josie,be right,24,low_prior,Josie doesn't have a passport,block1,0.35,0.02,0.16,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_right_josie,josie,be right,52,low_prior,Josie doesn't have a passport,block2,0,0,0,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_right_josie,josie,be right,77,high_prior,Josie loves France,block2,0.010000000000000009,0.63,0.01,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factH,Josie went on vacation to France-factH
be_right_josie,josie,be right,129,low_prior,Josie doesn't have a passport,block2,0.030000000000000027,0.03,0,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
be_right_josie,josie,be right,130,low_prior,Josie doesn't have a passport,block2,0,0,0.21,2: Josie went on vacation to France,Josie went on vacation to France,Josie went on vacation to France,factL,Josie went on vacation to France-factL
