item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,Mean_prior,YMin_prior,YMax_prior
establish_sophia,sophia,establish,116,low_prior,Sophia is a high end fashion model,block1,0.22999999999999998,0.28,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
establish_sophia,sophia,establish,185,high_prior,Sophia is a hipster,block1,0.99,0.9,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
establish_sophia,sophia,establish,259,low_prior,Sophia is a high end fashion model,block1,0.98,0.98,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
establish_sophia,sophia,establish,269,high_prior,Sophia is a hipster,block1,0.10999999999999999,0.08,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
establish_sophia,sophia,establish,279,low_prior,Sophia is a high end fashion model,block1,1,0.23,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
establish_sophia,sophia,establish,350,high_prior,Sophia is a hipster,block1,0.8200000000000001,0.5,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
establish_sophia,sophia,establish,402,low_prior,Sophia is a high end fashion model,block1,0.4,0.08,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
establish_sophia,sophia,establish,552,high_prior,Sophia is a hipster,block1,0,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
establish_sophia,sophia,establish,560,low_prior,Sophia is a high end fashion model,block1,0.12,0.07,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
hear_sophia,sophia,hear,76,high_prior,Sophia is a hipster,block1,0.92,0.94,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
hear_sophia,sophia,hear,98,low_prior,Sophia is a high end fashion model,block1,0.42000000000000004,0.1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
hear_sophia,sophia,hear,138,low_prior,Sophia is a high end fashion model,block1,0.9,0.92,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
hear_sophia,sophia,hear,142,high_prior,Sophia is a hipster,block1,1,0.99,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
hear_sophia,sophia,hear,258,high_prior,Sophia is a hipster,block1,0.96,0.86,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
hear_sophia,sophia,hear,304,high_prior,Sophia is a hipster,block1,0.99,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
hear_sophia,sophia,hear,405,high_prior,Sophia is a hipster,block1,1,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
hear_sophia,sophia,hear,412,high_prior,Sophia is a hipster,block1,0.85,0.61,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
hear_sophia,sophia,hear,435,high_prior,Sophia is a hipster,block1,0,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
hear_sophia,sophia,hear,474,low_prior,Sophia is a high end fashion model,block1,1,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,45,low_prior,Sophia is a high end fashion model,block1,0.050000000000000044,0.07,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,57,low_prior,Sophia is a high end fashion model,block1,0.96,0.93,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,64,high_prior,Sophia is a hipster,block1,0,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
inform_sophia,sophia,inform,80,high_prior,Sophia is a hipster,block1,1,0.95,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
inform_sophia,sophia,inform,122,low_prior,Sophia is a high end fashion model,block1,0.99,0.98,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,207,low_prior,Sophia is a high end fashion model,block1,0.95,0.08,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,254,low_prior,Sophia is a high end fashion model,block1,0.9299999999999999,0.14,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,292,low_prior,Sophia is a high end fashion model,block1,0.97,0.77,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,300,low_prior,Sophia is a high end fashion model,block1,0.91,0.95,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,302,low_prior,Sophia is a high end fashion model,block1,0.92,0.65,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,346,high_prior,Sophia is a hipster,block1,1,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
inform_sophia,sophia,inform,416,high_prior,Sophia is a hipster,block1,0.76,0.99,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
inform_sophia,sophia,inform,472,low_prior,Sophia is a high end fashion model,block1,0.99,0.99,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,489,high_prior,Sophia is a hipster,block1,0.63,0.79,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
inform_sophia,sophia,inform,529,high_prior,Sophia is a hipster,block1,0.96,0.97,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
inform_sophia,sophia,inform,563,low_prior,Sophia is a high end fashion model,block1,0.99,0.74,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
inform_sophia,sophia,inform,581,high_prior,Sophia is a hipster,block1,0.44999999999999996,0.13,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
know_sophia,sophia,know,8,low_prior,Sophia is a high end fashion model,block1,0.97,0.97,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
know_sophia,sophia,know,16,low_prior,Sophia is a high end fashion model,block1,0.98,0.98,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
know_sophia,sophia,know,71,high_prior,Sophia is a hipster,block1,1,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
know_sophia,sophia,know,87,high_prior,Sophia is a hipster,block1,1,0.52,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
know_sophia,sophia,know,104,low_prior,Sophia is a high end fashion model,block1,0.99,0.99,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
know_sophia,sophia,know,145,low_prior,Sophia is a high end fashion model,block1,1,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
know_sophia,sophia,know,189,low_prior,Sophia is a high end fashion model,block1,0.84,0.97,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
know_sophia,sophia,know,190,low_prior,Sophia is a high end fashion model,block1,0.99,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
know_sophia,sophia,know,192,high_prior,Sophia is a hipster,block1,0.6699999999999999,0.83,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
know_sophia,sophia,know,239,low_prior,Sophia is a high end fashion model,block1,1,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
know_sophia,sophia,know,445,low_prior,Sophia is a high end fashion model,block1,0.97,0.97,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
know_sophia,sophia,know,475,high_prior,Sophia is a hipster,block1,1,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
know_sophia,sophia,know,507,low_prior,Sophia is a high end fashion model,block1,1,0.98,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,37,low_prior,Sophia is a high end fashion model,block1,0.87,0.17,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,38,low_prior,Sophia is a high end fashion model,block1,0.9,0.24,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,89,low_prior,Sophia is a high end fashion model,block1,0.22999999999999998,0.19,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,117,low_prior,Sophia is a high end fashion model,block1,0.28,0.16,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,147,low_prior,Sophia is a high end fashion model,block1,1,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,149,low_prior,Sophia is a high end fashion model,block1,0.99,0.03,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,154,high_prior,Sophia is a hipster,block1,0.88,0.01,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
pretend_sophia,sophia,pretend,167,high_prior,Sophia is a hipster,block1,0.97,0.34,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
pretend_sophia,sophia,pretend,176,high_prior,Sophia is a hipster,block1,0.89,0.39,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
pretend_sophia,sophia,pretend,275,low_prior,Sophia is a high end fashion model,block1,0.81,0.09,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,287,low_prior,Sophia is a high end fashion model,block1,0.98,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,294,low_prior,Sophia is a high end fashion model,block1,0.040000000000000036,0.6,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,323,high_prior,Sophia is a hipster,block1,0.53,0.17,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
pretend_sophia,sophia,pretend,328,low_prior,Sophia is a high end fashion model,block1,0.87,0.1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,361,low_prior,Sophia is a high end fashion model,block1,0.99,0.03,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,418,low_prior,Sophia is a high end fashion model,block1,0.9,0.04,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,443,low_prior,Sophia is a high end fashion model,block1,0.6,0.04,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,452,low_prior,Sophia is a high end fashion model,block1,0.64,0.09,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
pretend_sophia,sophia,pretend,471,high_prior,Sophia is a hipster,block1,0.95,0.05,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
pretend_sophia,sophia,pretend,516,high_prior,Sophia is a hipster,block1,1,0.29,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,6,high_prior,Sophia is a hipster,block1,0.28,0.37,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,13,high_prior,Sophia is a hipster,block1,0.14,0.16,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,27,low_prior,Sophia is a high end fashion model,block1,0.99,0.04,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
prove_sophia,sophia,prove,94,high_prior,Sophia is a hipster,block1,0.040000000000000036,0.03,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,174,low_prior,Sophia is a high end fashion model,block1,0.5700000000000001,0.01,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
prove_sophia,sophia,prove,193,low_prior,Sophia is a high end fashion model,block1,0.30000000000000004,0.11,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
prove_sophia,sophia,prove,234,low_prior,Sophia is a high end fashion model,block1,0.48,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
prove_sophia,sophia,prove,235,high_prior,Sophia is a hipster,block1,1,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,253,high_prior,Sophia is a hipster,block1,0.13,0.12,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,264,high_prior,Sophia is a hipster,block1,0.020000000000000018,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,267,high_prior,Sophia is a hipster,block1,0.32999999999999996,0.29,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,288,high_prior,Sophia is a hipster,block1,0.17000000000000004,0.53,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,387,low_prior,Sophia is a high end fashion model,block1,0.22999999999999998,0.68,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
prove_sophia,sophia,prove,483,high_prior,Sophia is a hipster,block1,0.88,0.29,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
prove_sophia,sophia,prove,501,low_prior,Sophia is a high end fashion model,block1,0.39,0.17,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
prove_sophia,sophia,prove,545,high_prior,Sophia is a hipster,block1,0,0.61,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
reveal_sophia,sophia,reveal,58,low_prior,Sophia is a high end fashion model,block1,0.07999999999999996,0.87,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
reveal_sophia,sophia,reveal,162,low_prior,Sophia is a high end fashion model,block1,0.96,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
reveal_sophia,sophia,reveal,164,low_prior,Sophia is a high end fashion model,block1,1,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
reveal_sophia,sophia,reveal,303,high_prior,Sophia is a hipster,block1,0.98,0.02,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
reveal_sophia,sophia,reveal,329,high_prior,Sophia is a hipster,block1,0.43999999999999995,0.46,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
reveal_sophia,sophia,reveal,339,low_prior,Sophia is a high end fashion model,block1,0.25,0.9,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
reveal_sophia,sophia,reveal,374,high_prior,Sophia is a hipster,block1,1,0.99,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
reveal_sophia,sophia,reveal,382,high_prior,Sophia is a hipster,block1,0,0.99,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
reveal_sophia,sophia,reveal,476,low_prior,Sophia is a high end fashion model,block1,1,0.69,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
reveal_sophia,sophia,reveal,506,high_prior,Sophia is a hipster,block1,0.83,0.76,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
reveal_sophia,sophia,reveal,569,low_prior,Sophia is a high end fashion model,block1,0.42000000000000004,0.14,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
say_sophia,sophia,say,82,high_prior,Sophia is a hipster,block1,0.22999999999999998,0.04,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
say_sophia,sophia,say,171,low_prior,Sophia is a high end fashion model,block1,0.29000000000000004,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
say_sophia,sophia,say,220,low_prior,Sophia is a high end fashion model,block1,0.020000000000000018,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
say_sophia,sophia,say,260,high_prior,Sophia is a hipster,block1,0,0,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
say_sophia,sophia,say,307,low_prior,Sophia is a high end fashion model,block1,0.5,0.08,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
say_sophia,sophia,say,363,high_prior,Sophia is a hipster,block1,0.24,0.08,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
say_sophia,sophia,say,404,high_prior,Sophia is a hipster,block1,0.17000000000000004,0.54,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
see_sophia,sophia,see,32,high_prior,Sophia is a hipster,block1,1,0.99,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
see_sophia,sophia,see,77,low_prior,Sophia is a high end fashion model,block1,1,0.97,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
see_sophia,sophia,see,191,low_prior,Sophia is a high end fashion model,block1,0.45999999999999996,0.14,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
see_sophia,sophia,see,245,low_prior,Sophia is a high end fashion model,block1,0.5,0.94,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
see_sophia,sophia,see,247,low_prior,Sophia is a high end fashion model,block1,0.98,0.93,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
see_sophia,sophia,see,271,high_prior,Sophia is a hipster,block1,0.75,0.49,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
see_sophia,sophia,see,320,high_prior,Sophia is a hipster,block1,0.91,0.93,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
see_sophia,sophia,see,325,low_prior,Sophia is a high end fashion model,block1,0.33999999999999997,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
see_sophia,sophia,see,351,high_prior,Sophia is a hipster,block1,0.98,1,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factH,Sophia got a tattoo-factH,0.6292027334851936,0.6134851936218679,0.6463337129840547
see_sophia,sophia,see,461,low_prior,Sophia is a high end fashion model,block1,1,0.99,5: Sophia got a tattoo,Sophia got a tattoo,Sophia got a tattoo,factL,Sophia got a tattoo-factL,0.36473067915690865,0.3433471896955504,0.387596018735363
