short_trigger,contentFact,Mean_proj,YMin_proj,YMax_proj,Mean_ai.x,YMin_ai.x,YMax_ai.x,Mean_ai.y,YMin_ai.y,YMax_ai.y
pretend,Danny ate the last cupcake-factH,0.3,0.09491666666666665,0.5266666666666667,0.8316666666666667,0.7183333333333333,0.945,0.8316666666666667,0.7183333333333333,0.945
pretend,Danny ate the last cupcake-factL,0.1688888888888889,0.05772222222222223,0.29333333333333333,0.9155555555555556,0.8466666666666667,0.9688888888888889,0.9155555555555556,0.8466666666666667,0.9688888888888889
pretend,Emily bought a car yesterday-factH,0.22,0.09,0.38125,0.9075,0.86375,0.9525,0.9075,0.86375,0.9525
pretend,Emily bought a car yesterday-factL,0.038,0.008,0.07,0.792,0.396,0.998,0.792,0.396,0.998
pretend,Emma studied on Saturday morning-factH,0.25625,0.11746875000000001,0.39625,0.78125,0.5636249999999999,0.95,0.78125,0.5636249999999999,0.95
pretend,Emma studied on Saturday morning-factL,0.05333333333333333,0.010000000000000002,0.11,0.5533333333333333,0.31475,0.7916666666666666,0.5533333333333333,0.31475,0.7916666666666666
pretend,Frank got a cat-factH,0.03,0.02,0.04,0.985,0.97,1,0.985,0.97,1
pretend,Frank got a cat-factL,0.105,0.008333333333333331,0.215,0.6166666666666667,0.3265416666666666,0.8766666666666667,0.6166666666666667,0.3265416666666666,0.8766666666666667
pretend,Grace visited her sister-factH,0.2571428571428571,0.0957142857142857,0.44432142857142853,0.59,0.3184285714285715,0.8529285714285714,0.59,0.3184285714285715,0.8529285714285714
pretend,Grace visited her sister-factL,0.2633333333333333,0.11333333333333334,0.39999999999999997,0.77,0.5383333333333333,0.9683749999999999,0.77,0.5383333333333333,0.9683749999999999
pretend,Isabella ate a steak on Sunday-factH,0.15000000000000002,0.010000000000000009,0.2975,0.6125,0.2925,0.8716249999999985,0.6125,0.2925,0.8716249999999985
pretend,Isabella ate a steak on Sunday-factL,0.34600000000000003,0.17,0.506,0.892,0.798,0.982,0.892,0.798,0.982
pretend,Jackson ran 10 miles-factH,0.20142857142857143,0.07714285714285714,0.38999999999999996,0.4614285714285714,0.19857142857142857,0.7316071428571427,0.4614285714285714,0.19857142857142857,0.7316071428571427
pretend,Jackson ran 10 miles-factL,0.060000000000000005,0,0.11,0.9333333333333333,0.87,1,0.9333333333333333,0.87,1
pretend,Jayden rented a car-factH,0.19,0.05777777777777779,0.38225,0.8166666666666667,0.6033055555555555,0.9578055555555555,0.8166666666666667,0.6033055555555555,0.9578055555555555
pretend,Jayden rented a car-factL,0.19666666666666666,0.07666666666666667,0.32674999999999993,0.79,0.61325,0.9466666666666667,0.79,0.61325,0.9466666666666667
pretend,Jon walks to work-factH,0.24888888888888888,0.06997222222222221,0.46447222222222223,0.91,0.8499722222222222,0.9677777777777777,0.91,0.8499722222222222,0.9677777777777777
pretend,Jon walks to work-factL,0.042,0.003999999999999997,0.082,0.688,0.33399999999999996,0.94,0.688,0.33399999999999996,0.94
pretend,Josh learned to ride a bike yesterday-factH,0.0642857142857143,0.007142857142857145,0.15717857142857142,0.7857142857142857,0.5427142857142857,0.9628571428571429,0.7857142857142857,0.5427142857142857,0.9628571428571429
pretend,Josh learned to ride a bike yesterday-factL,0.055,0.0049999999999999975,0.11833333333333332,0.895,0.7283333333333333,0.9966666666666667,0.895,0.7283333333333333,0.9966666666666667
pretend,Josie went on vacation to France-factH,0.085,0.03,0.1625,0.8625,0.73621875,0.96128125,0.8625,0.73621875,0.96128125
pretend,Josie went on vacation to France-factL,0.084,0.01995000000000001,0.166,0.766,0.598,0.9319999999999999,0.766,0.598,0.9319999999999999
pretend,Julian dances salsa-factH,0.068,0.016,0.1380999999999999,0.716,0.358,0.968,0.716,0.358,0.968
pretend,Julian dances salsa-factL,0.20500000000000002,0.08329166666666667,0.3283333333333333,0.6983333333333334,0.5032916666666667,0.8850416666666666,0.6983333333333334,0.5032916666666667,0.8850416666666666
pretend,Mary is pregnant-factH,0.47545454545454546,0.2690909090909091,0.662931818181818,0.6900000000000001,0.45172727272727276,0.8845681818181818,0.6900000000000001,0.45172727272727276,0.8845681818181818
pretend,Mary is pregnant-factL,0.1,0.04139285714285714,0.17,0.8914285714285715,0.8313928571428572,0.9529285714285713,0.8914285714285715,0.8313928571428572,0.9529285714285713
pretend,Mia drank 2 cocktails last night-factH,0.03166666666666666,0.003333333333333334,0.06833333333333333,0.665,0.3612916666666667,0.93,0.665,0.3612916666666667,0.93
pretend,Mia drank 2 cocktails last night-factL,0.04571428571428573,0.0028571428571428567,0.1242857142857143,0.8185714285714286,0.5828571428571429,0.9885714285714285,0.8185714285714286,0.5828571428571429,0.9885714285714285
pretend,Olivia sleeps until noon-factH,0.32666666666666666,0.06974999999999998,0.6,0.7466666666666667,0.42333333333333334,0.9533333333333334,0.7466666666666667,0.42333333333333334,0.9533333333333334
pretend,Olivia sleeps until noon-factL,0.12100000000000001,0.03900000000000001,0.21307499999999993,0.834,0.663825,0.973,0.834,0.663825,0.973
pretend,Owen shoveled snow last winter-factH,0.005,0,0.01,1,1,1,1,1,1
pretend,Owen shoveled snow last winter-factL,0.28500000000000003,0.14618749999999997,0.44875,0.84,0.7025,0.9500312499999999,0.84,0.7025,0.9500312499999999
pretend,Sophia got a tattoo-factH,0.12000000000000001,0.03621875000000001,0.21631249999999994,0.7787499999999999,0.62375,0.9125,0.7787499999999999,0.62375,0.9125
pretend,Sophia got a tattoo-factL,0.08428571428571428,0.03428571428571429,0.14285714285714288,0.9114285714285715,0.8171071428571429,0.9857142857142858,0.9114285714285715,0.8171071428571429,0.9857142857142858
pretend,Tony had a drink last night-factH,0.145,0.02333333333333333,0.3084166666666666,0.75,0.5649583333333333,0.9035833333333332,0.75,0.5649583333333333,0.9035833333333332
pretend,Tony had a drink last night-factL,0.06666666666666667,0.0016666666666666635,0.17166666666666666,0.955,0.9249583333333333,0.9816666666666667,0.955,0.9249583333333333,0.9816666666666667
pretend,Zoe calculated the tip-factH,0.39666666666666667,0.18997222222222224,0.6389166666666667,0.8155555555555556,0.6544444444444444,0.9766666666666667,0.8155555555555556,0.6544444444444444,0.9766666666666667
pretend,Zoe calculated the tip-factL,0.11000000000000001,0.007500000000000007,0.2975,0.2675,0.025000000000000022,0.7050000000000001,0.2675,0.025000000000000022,0.7050000000000001
prove,Charley speaks Spanish-factH,0.49,0.21199999999999997,0.764,0.366,0.17800000000000002,0.644,0.366,0.17800000000000002,0.644
prove,Charley speaks Spanish-factL,0.5700000000000001,0.46,0.64,0.5033333333333333,0.06999999999999995,1,0.5033333333333333,0.06999999999999995,1
prove,Danny ate the last cupcake-factH,0.2625,0.01999999999999999,0.72,0.315,0.06,0.765,0.315,0.06,0.765
prove,Danny ate the last cupcake-factL,0.114,0.032,0.22014999999999985,0.54,0.26199999999999996,0.818,0.54,0.26199999999999996,0.818
prove,Emily bought a car yesterday-factH,0.21555555555555556,0.1366111111111111,0.28891666666666665,0.3055555555555555,0.1666388888888889,0.4655833333333333,0.3055555555555555,0.1666388888888889,0.4655833333333333
prove,Emily bought a car yesterday-factL,0.20400000000000001,0.034,0.374,0.23800000000000002,0.07800000000000001,0.402,0.23800000000000002,0.07800000000000001,0.402
prove,Emma studied on Saturday morning-factH,0.36,0.13,0.5549999999999999,0.40499999999999997,0.09999999999999998,0.7989374999999987,0.40499999999999997,0.09999999999999998,0.7989374999999987
prove,Emma studied on Saturday morning-factL,0.21300000000000002,0.09392500000000001,0.337,0.454,0.24495,0.6791999999999998,0.454,0.24495,0.6791999999999998
prove,Frank got a cat-factH,0.11571428571428571,0.039964285714285716,0.20146428571428568,0.6157142857142857,0.36703571428571424,0.8530357142857141,0.6157142857142857,0.36703571428571424,0.8530357142857141
prove,Frank got a cat-factL,0.545,0.15500000000000003,0.89,0.27999999999999997,0.09999999999999998,0.45999999999999996,0.27999999999999997,0.09999999999999998,0.45999999999999996
prove,Grace visited her sister-factH,0.4222222222222222,0.24,0.6,0.5044444444444445,0.2544444444444445,0.7635277777777776,0.5044444444444445,0.2544444444444445,0.7635277777777776
prove,Grace visited her sister-factL,0.23600000000000002,0.10600000000000001,0.36404999999999993,0.604,0.272,0.894,0.604,0.272,0.894
prove,Isabella ate a steak on Sunday-factH,0.37666666666666665,0.165,0.5883333333333334,0.5166666666666666,0.3199166666666667,0.75,0.5166666666666666,0.3199166666666667,0.75
prove,Isabella ate a steak on Sunday-factL,0.1,0.015975000000000003,0.201025,0.386,0.13895000000000002,0.645075,0.386,0.13895000000000002,0.645075
prove,Jackson ran 10 miles-factH,0.22375,0.0874375,0.37628124999999996,0.38125,0.13996874999999998,0.65875,0.38125,0.13996874999999998,0.65875
prove,Jackson ran 10 miles-factL,0.065,0.035,0.095,0.4625,0.16250000000000003,0.78,0.4625,0.16250000000000003,0.78
prove,Jayden rented a car-factH,0.305,0,0.61,0.565,0.13,1,0.565,0.13,1
prove,Jayden rented a car-factL,0.2475,0.08625,0.47878125,0.50125,0.19740625,0.8201562499999999,0.50125,0.19740625,0.8201562499999999
prove,Jon walks to work-factH,0.5775,0.31125,0.8214062499999999,0.35,0.15484375,0.5775625,0.35,0.15484375,0.5775625
prove,Jon walks to work-factL,0.14250000000000002,0.065,0.22,0.46749999999999997,0.11499999999999999,0.82,0.46749999999999997,0.11499999999999999,0.82
prove,Josh learned to ride a bike yesterday-factH,0.2525,0.07624999999999998,0.43374999999999997,0.3825,0.14871875,0.62875,0.3825,0.14871875,0.62875
prove,Josh learned to ride a bike yesterday-factL,0.3025,0.17,0.435,0.7175,0.4533125000000002,0.96,0.7175,0.4533125000000002,0.96
prove,Josie went on vacation to France-factH,0.3472727272727273,0.19725,0.5154545454545454,0.43272727272727274,0.20536363636363636,0.6591136363636363,0.43272727272727274,0.20536363636363636,0.6591136363636363
prove,Josie went on vacation to France-factL,0.40249999999999997,0.09999999999999998,0.8125,0.5325,0.23750000000000004,0.865,0.5325,0.23750000000000004,0.865
prove,Julian dances salsa-factH,0.406,0.187,0.6291249999999999,0.537,0.36297500000000005,0.72,0.537,0.36297500000000005,0.72
prove,Julian dances salsa-factL,0.19875,0.07121875000000003,0.3400312499999999,0.6825,0.44875,0.90125,0.6825,0.44875,0.90125
prove,Mary is pregnant-factH,0.4342857142857143,0.15689285714285717,0.723,0.58,0.2985714285714286,0.8571785714285713,0.58,0.2985714285714286,0.8571785714285713
prove,Mary is pregnant-factL,0.2757142857142857,0.10853571428571429,0.47435714285714276,0.3457142857142857,0.14121428571428576,0.5557142857142857,0.3457142857142857,0.14121428571428576,0.5557142857142857
prove,Mia drank 2 cocktails last night-factH,0.215,0.06,0.37,0.565,0.25,0.88,0.565,0.25,0.88
prove,Mia drank 2 cocktails last night-factL,0.25,0.041428571428571426,0.4471428571428571,0.5614285714285714,0.2899285714285715,0.8128928571428571,0.5614285714285714,0.2899285714285715,0.8128928571428571
prove,Olivia sleeps until noon-factH,0.252,0.025999999999999995,0.478,0.352,0.08399999999999996,0.6839999999999999,0.352,0.08399999999999996,0.6839999999999999
prove,Olivia sleeps until noon-factL,0.21000000000000002,0.064,0.366,0.25,0.07,0.426,0.25,0.07,0.426
prove,Owen shoveled snow last winter-factH,0.596,0.28,0.824,0.488,0.15600000000000003,0.82,0.488,0.15600000000000003,0.82
prove,Owen shoveled snow last winter-factL,0.13375,0.04000000000000001,0.24375,0.5225,0.26621874999999995,0.7525625,0.5225,0.26621874999999995,0.7525625
prove,Sophia got a tattoo-factH,0.161,0.091,0.24002499999999996,0.44999999999999996,0.28595000000000004,0.6280749999999999,0.44999999999999996,0.28595000000000004,0.6280749999999999
prove,Sophia got a tattoo-factL,0.3242857142857143,0.13567857142857143,0.5728928571428571,0.4228571428571429,0.18567857142857142,0.6686071428571428,0.4228571428571429,0.18567857142857142,0.6686071428571428
prove,Tony had a drink last night-factH,0.2509090909090909,0.08904545454545454,0.4555681818181817,0.509090909090909,0.31543181818181815,0.7154545454545455,0.509090909090909,0.31543181818181815,0.7154545454545455
prove,Tony had a drink last night-factL,0.16875,0.0861875,0.26,0.42125,0.25371875000000005,0.6150312499999999,0.42125,0.25371875000000005,0.6150312499999999
prove,Zoe calculated the tip-factH,0.4775,0.385,0.63,0.4675,0.20499999999999996,0.7475,0.4675,0.20499999999999996,0.7475
prove,Zoe calculated the tip-factL,0.3142857142857143,0.09135714285714286,0.5629999999999998,0.5271428571428571,0.2456785714285714,0.8028571428571428,0.5271428571428571,0.2456785714285714,0.8028571428571428
reveal,Charley speaks Spanish-factH,0.56,0.32978125,0.785,0.66875,0.44871874999999994,0.8650625,0.66875,0.44871874999999994,0.8650625
reveal,Charley speaks Spanish-factL,0.6385714285714286,0.3395,0.8757499999999999,0.73,0.5085357142857143,0.9200357142857143,0.73,0.5085357142857143,0.9200357142857143
reveal,Danny ate the last cupcake-factH,0.5525,0.2885,0.81375,0.62625,0.33371874999999995,0.8775312499999999,0.62625,0.33371874999999995,0.8775312499999999
reveal,Danny ate the last cupcake-factL,0.81,0.71,0.91,0.515,0.21999999999999997,0.81,0.515,0.21999999999999997,0.81
reveal,Emily bought a car yesterday-factH,0.7224999999999999,0.46499999999999997,0.98,0.785,0.4275,0.9825,0.785,0.4275,0.9825
reveal,Emily bought a car yesterday-factL,0.18,0.0050000000000000044,0.3925,0.56,0.08999999999999997,0.95,0.56,0.08999999999999997,0.95
reveal,Emma studied on Saturday morning-factH,0.33,0.13495833333333335,0.5001666666666665,0.4316666666666667,0.21000000000000002,0.6917499999999999,0.4316666666666667,0.21000000000000002,0.6917499999999999
reveal,Emma studied on Saturday morning-factL,0.16,0.15,0.17,0.75,0.55,0.95,0.75,0.55,0.95
reveal,Frank got a cat-factH,0.5081818181818182,0.28,0.721840909090909,0.5081818181818182,0.32272727272727275,0.6936590909090908,0.5081818181818182,0.32272727272727275,0.6936590909090908
reveal,Frank got a cat-factL,0.38250000000000006,0.14125000000000001,0.64253125,0.52625,0.24621875000000004,0.7813437499999999,0.52625,0.24621875000000004,0.7813437499999999
reveal,Grace visited her sister-factH,0.7511111111111111,0.6222222222222222,0.8655833333333334,0.6633333333333333,0.5277499999999999,0.7978055555555555,0.6633333333333333,0.5277499999999999,0.7978055555555555
reveal,Grace visited her sister-factL,0.42,0.22479166666666667,0.5883333333333334,0.5349999999999999,0.29833333333333334,0.82,0.5349999999999999,0.29833333333333334,0.82
reveal,Isabella ate a steak on Sunday-factH,0.47250000000000003,0.15999999999999998,0.7150000000000001,0.62,0.325,0.915,0.62,0.325,0.915
reveal,Isabella ate a steak on Sunday-factL,0.3125,0.1136875,0.5563125,0.50625,0.24853124999999998,0.7424999999999999,0.50625,0.24853124999999998,0.7424999999999999
reveal,Jackson ran 10 miles-factH,0.405,0.08000000000000002,0.8250000000000001,0.445,0.09000000000000002,0.8,0.445,0.09000000000000002,0.8
reveal,Jackson ran 10 miles-factL,0.03375,0.0075,0.0775,0.5625,0.32996875000000003,0.8113124999999999,0.5625,0.32996875000000003,0.8113124999999999
reveal,Jayden rented a car-factH,0.48250000000000004,0.17000000000000004,0.71,0.19,0.05499999999999999,0.335,0.19,0.05499999999999999,0.335
reveal,Jayden rented a car-factL,0.7177777777777778,0.5210833333333332,0.8855555555555555,0.6177777777777778,0.4221666666666667,0.8155555555555556,0.6177777777777778,0.4221666666666667,0.8155555555555556
reveal,Jon walks to work-factH,0.8022222222222222,0.7111111111111111,0.8900277777777778,0.61,0.4288888888888889,0.7789722222222222,0.61,0.4288888888888889,0.7789722222222222
reveal,Jon walks to work-factL,0.60625,0.3625,0.83875,0.8575,0.73,0.94875,0.8575,0.73,0.94875
reveal,Josh learned to ride a bike yesterday-factH,0.7033333333333334,0.45316666666666666,0.9134166666666665,0.43333333333333335,0.2633333333333333,0.6516666666666666,0.43333333333333335,0.2633333333333333,0.6516666666666666
reveal,Josh learned to ride a bike yesterday-factL,0.612,0.278,0.882,0.626,0.368,0.88,0.626,0.368,0.88
reveal,Josie went on vacation to France-factH,0.62375,0.35621875000000003,0.8513749999999999,0.41125,0.13621875000000006,0.7350625,0.41125,0.13621875000000006,0.7350625
reveal,Josie went on vacation to France-factL,1,1,1,1,1,1,1,1,1
reveal,Julian dances salsa-factH,0.6916666666666667,0.41500000000000004,1,0.38333333333333336,0.049916666666666665,0.71,0.38333333333333336,0.049916666666666665,0.71
reveal,Julian dances salsa-factL,0.43,0.14285714285714285,0.8114285714285714,0.3157142857142857,0.0985,0.5714285714285714,0.3157142857142857,0.0985,0.5714285714285714
reveal,Mary is pregnant-factH,0.8825,0.7975,0.95,0.7166666666666667,0.51575,0.8984374999999999,0.7166666666666667,0.51575,0.8984374999999999
reveal,Mary is pregnant-factL,0.39666666666666667,0.21330555555555558,0.6066666666666667,0.6388888888888888,0.4221388888888889,0.84,0.6388888888888888,0.4221388888888889,0.84
reveal,Mia drank 2 cocktails last night-factH,0.7009090909090909,0.5835909090909092,0.8163636363636364,0.6618181818181819,0.44979545454545455,0.8636363636363636,0.6618181818181819,0.44979545454545455,0.8636363636363636
reveal,Mia drank 2 cocktails last night-factL,0.4633333333333333,0.30333333333333334,0.6155555555555555,0.6555555555555556,0.4698611111111112,0.8111111111111111,0.6555555555555556,0.4698611111111112,0.8111111111111111
reveal,Olivia sleeps until noon-factH,0.522,0.16799999999999998,0.856,0.288,0.010000000000000009,0.57,0.288,0.010000000000000009,0.57
reveal,Olivia sleeps until noon-factL,0.5700000000000001,0.19,1,0.6666666666666666,0.020000000000000018,1,0.6666666666666666,0.020000000000000018,1
reveal,Owen shoveled snow last winter-factH,0.564,0.27,0.834,0.72,0.37,0.946,0.72,0.37,0.946
reveal,Owen shoveled snow last winter-factL,0.505,0.27496875,0.74878125,0.45,0.2135625,0.6975937499999999,0.45,0.2135625,0.6975937499999999
reveal,Sophia got a tattoo-factH,0.5683333333333334,0.33,0.7350416666666666,0.78,0.62,0.9116666666666666,0.78,0.62,0.9116666666666666
reveal,Sophia got a tattoo-factL,0.7566666666666666,0.485,0.9316666666666666,0.6883333333333334,0.3983333333333333,0.9266666666666666,0.6883333333333334,0.3983333333333333,0.9266666666666666
reveal,Tony had a drink last night-factH,0.825,0.6683333333333333,0.95,0.6816666666666666,0.35816666666666663,0.9600833333333333,0.6816666666666666,0.35816666666666663,0.9600833333333333
reveal,Tony had a drink last night-factL,0.3825,0.02999999999999997,0.735,0.475,0.15000000000000002,0.835,0.475,0.15000000000000002,0.835
reveal,Zoe calculated the tip-factH,0.595,0.2965,0.855,0.4783333333333334,0.17833333333333334,0.78175,0.4783333333333334,0.17833333333333334,0.78175
reveal,Zoe calculated the tip-factL,0.5483333333333333,0.33,0.7750416666666666,0.5933333333333333,0.3416666666666667,0.8317499999999999,0.5933333333333333,0.3416666666666667,0.8317499999999999
say,Charley speaks Spanish-factH,0.25285714285714284,0.09282142857142855,0.4471428571428571,0.34285714285714286,0.07135714285714284,0.6288214285714283,0.34285714285714286,0.07135714285714284,0.6288214285714283
say,Charley speaks Spanish-factL,0.03166666666666667,0.005000000000000001,0.07666666666666667,0.26833333333333337,0.05162500000000003,0.5616666666666666,0.26833333333333337,0.05162500000000003,0.5616666666666666
say,Danny ate the last cupcake-factH,0.36142857142857143,0.20139285714285715,0.5215,0.3057142857142857,0.0785714285714286,0.5385714285714286,0.3057142857142857,0.0785714285714286,0.5385714285714286
say,Danny ate the last cupcake-factL,0.15125,0.0824375,0.225,0.13,0.027500000000000024,0.27878125,0.13,0.027500000000000024,0.27878125
say,Emily bought a car yesterday-factH,0.242,0.098,0.438,0.19,0.064,0.316,0.19,0.064,0.316
say,Emily bought a car yesterday-factL,0.11874999999999998,0.020000000000000004,0.26375,0.38,0.12496875000000002,0.6551249999999998,0.38,0.12496875000000002,0.6551249999999998
say,Emma studied on Saturday morning-factH,0.08666666666666667,0.02333333333333333,0.15666666666666668,0.21166666666666667,0.08495833333333336,0.33,0.21166666666666667,0.08495833333333336,0.33
say,Emma studied on Saturday morning-factL,0.10875,0.032468750000000005,0.19253125,0.30125,0.1325,0.5013124999999999,0.30125,0.1325,0.5013124999999999
say,Frank got a cat-factH,0.33375,0.14737500000000003,0.5575625,0.2375,0.0625,0.495,0.2375,0.0625,0.495
say,Frank got a cat-factL,0.11,0,0.32,0.1866666666666667,0,0.36333333333333334,0.1866666666666667,0,0.36333333333333334
say,Grace visited her sister-factH,0.32875,0.1275,0.5639062499999998,0.15375,0.04496874999999999,0.2888124999999999,0.15375,0.04496874999999999,0.2888124999999999
say,Grace visited her sister-factL,0.318,0.1,0.66,0.41,0.12599999999999995,0.72205,0.41,0.12599999999999995,0.72205
say,Isabella ate a steak on Sunday-factH,0.14555555555555555,0.06555555555555556,0.23224999999999998,0.4633333333333333,0.17330555555555555,0.7644722222222222,0.4633333333333333,0.17330555555555555,0.7644722222222222
say,Isabella ate a steak on Sunday-factL,0.0275,0.015,0.0425,0.10499999999999998,0.010000000000000009,0.25281249999999966,0.10499999999999998,0.010000000000000009,0.25281249999999966
say,Jackson ran 10 miles-factH,0.307,0.127,0.517125,0.278,0.09600000000000003,0.490075,0.278,0.09600000000000003,0.490075
say,Jackson ran 10 miles-factL,0.1823076923076923,0.07384615384615384,0.32769230769230767,0.45076923076923076,0.28676923076923083,0.6323461538461538,0.45076923076923076,0.28676923076923083,0.6323461538461538
say,Jayden rented a car-factH,0.06999999999999999,0.0020000000000000018,0.152,0.566,0.20600000000000002,0.9259999999999999,0.566,0.20600000000000002,0.9259999999999999
say,Jayden rented a car-factL,0.17250000000000001,0.035,0.3875,0.33999999999999997,0.09500000000000003,0.585,0.33999999999999997,0.09500000000000003,0.585
say,Jon walks to work-factH,0.1,0.06,0.14,0.02500000000000002,0,0.05000000000000004,0.02500000000000002,0,0.05000000000000004
say,Jon walks to work-factL,0.15666666666666668,0.06833333333333333,0.24341666666666656,0.6033333333333333,0.31666666666666665,0.8633749999999999,0.6033333333333333,0.31666666666666665,0.8633749999999999
say,Josh learned to ride a bike yesterday-factH,0.23666666666666666,0.01999999999999999,0.62,0.6333333333333333,0.050000000000000044,1,0.6333333333333333,0.050000000000000044,1
say,Josh learned to ride a bike yesterday-factL,0.45,0.21,0.7275,0.4325,0.13,0.7975,0.4325,0.13,0.7975
say,Josie went on vacation to France-factH,0.14857142857142858,0.061428571428571416,0.2442857142857143,0.28285714285714286,0.14142857142857143,0.43721428571428567,0.28285714285714286,0.14142857142857143,0.43721428571428567
say,Josie went on vacation to France-factL,0.062,0.018000000000000002,0.106,0.268,0.08600000000000002,0.47000000000000003,0.268,0.08600000000000002,0.47000000000000003
say,Julian dances salsa-factH,0.16,0.05436111111111111,0.2822777777777777,0.32,0.10875000000000001,0.5601111111111111,0.32,0.10875000000000001,0.5601111111111111
say,Julian dances salsa-factL,0.072,0.036,0.112,0.04200000000000001,0.010000000000000009,0.09200000000000001,0.04200000000000001,0.010000000000000009,0.09200000000000001
say,Mary is pregnant-factH,0.5557142857142857,0.2855714285714286,0.8129285714285713,0.3657142857142857,0.12567857142857145,0.6186071428571429,0.3657142857142857,0.12567857142857145,0.6186071428571429
say,Mary is pregnant-factL,0.23666666666666666,0.11333333333333333,0.3983333333333333,0.31833333333333336,0.12833333333333335,0.5016666666666666,0.31833333333333336,0.12833333333333335,0.5016666666666666
say,Mia drank 2 cocktails last night-factH,0.125,0.05500000000000001,0.20875,0.17625000000000002,0.08493750000000003,0.26625,0.17625000000000002,0.08493750000000003,0.26625
say,Mia drank 2 cocktails last night-factL,0.013333333333333334,0.01,0.02,0.33666666666666667,0,0.99,0.33666666666666667,0,0.99
say,Olivia sleeps until noon-factH,0.37833333333333335,0.15,0.6284583333333333,0.31166666666666665,0.03833333333333333,0.6504999999999995,0.31166666666666665,0.03833333333333333,0.6504999999999995
say,Olivia sleeps until noon-factL,0.18,0,0.5025000000000001,0.20500000000000002,0,0.41000000000000003,0.20500000000000002,0,0.41000000000000003
say,Owen shoveled snow last winter-factH,0.2275,0.09475,0.39249999999999996,0.58375,0.32125000000000004,0.86253125,0.58375,0.32125000000000004,0.86253125
say,Owen shoveled snow last winter-factL,0.17,0.076,0.272,0.412,0.11800000000000005,0.708,0.412,0.11800000000000005,0.708
say,Sophia got a tattoo-factH,0.12,0.035,0.229025,0.3,0.115975,0.528,0.3,0.115975,0.528
say,Sophia got a tattoo-factL,0.27,0.08142857142857143,0.47867857142857134,0.21428571428571427,0.05142857142857141,0.3757142857142857,0.21428571428571427,0.05142857142857141,0.3757142857142857
say,Tony had a drink last night-factH,0.15000000000000002,0.05,0.26003571428571426,0.43,0.23132142857142862,0.6358214285714284,0.43,0.23132142857142862,0.6358214285714284
say,Tony had a drink last night-factL,0.15714285714285714,0.07285714285714286,0.2614642857142857,0.45571428571428574,0.19285714285714284,0.7973928571428569,0.45571428571428574,0.19285714285714284,0.7973928571428569
say,Zoe calculated the tip-factH,0.4685714285714286,0.23564285714285713,0.7228571428571429,0.48714285714285716,0.25557142857142856,0.6971428571428572,0.48714285714285716,0.25557142857142856,0.6971428571428572
say,Zoe calculated the tip-factL,0.017499999999999998,0.0012500000000000011,0.0475,0.30874999999999997,0.059968750000000015,0.6115937499999996,0.30874999999999997,0.059968750000000015,0.6115937499999996
see,Charley speaks Spanish-factH,0.6488888888888888,0.39325,0.8655555555555555,0.8377777777777777,0.6233055555555556,0.9844722222222222,0.8377777777777777,0.6233055555555556,0.9844722222222222
see,Charley speaks Spanish-factL,0.52,0.22560000000000002,0.83,0.746,0.502,0.924,0.746,0.502,0.924
see,Danny ate the last cupcake-factH,0.8262499999999999,0.59871875,0.9725624999999999,0.66625,0.39109374999999996,0.91,0.66625,0.39109374999999996,0.91
see,Danny ate the last cupcake-factL,0.6766666666666666,0.47658333333333336,0.8766666666666667,0.8433333333333334,0.7633333333333333,0.92,0.8433333333333334,0.7633333333333333,0.92
see,Emily bought a car yesterday-factH,0.77875,0.5097812500000001,0.95625,0.80375,0.5875,0.97125,0.80375,0.5875,0.97125
see,Emily bought a car yesterday-factL,0.662,0.41095,0.8920250000000001,0.724,0.47195000000000004,0.93105,0.724,0.47195000000000004,0.93105
see,Emma studied on Saturday morning-factH,0.5877777777777777,0.36444444444444446,0.7911666666666666,0.5722222222222222,0.32,0.8222222222222222,0.5722222222222222,0.32,0.8222222222222222
see,Emma studied on Saturday morning-factL,0.5372727272727272,0.3472727272727273,0.7363863636363636,0.4127272727272727,0.1581818181818182,0.694590909090909,0.4127272727272727,0.1581818181818182,0.694590909090909
see,Frank got a cat-factH,0.9216666666666666,0.8416666666666667,0.9966666666666667,0.95,0.895,0.9916666666666667,0.95,0.895,0.9916666666666667
see,Frank got a cat-factL,0.6977777777777777,0.46441666666666664,0.8889999999999998,0.6477777777777778,0.38769444444444445,0.8655833333333333,0.6477777777777778,0.38769444444444445,0.8655833333333333
see,Grace visited her sister-factH,0.9,0.8157142857142857,0.9628571428571429,0.8742857142857142,0.7685714285714286,0.9742857142857143,0.8742857142857142,0.7685714285714286,0.9742857142857143
see,Grace visited her sister-factL,0.36,0,0.74,0.9766666666666667,0.93,1,0.9766666666666667,0.93,1
see,Isabella ate a steak on Sunday-factH,0.8671428571428571,0.7256785714285715,0.9642857142857143,0.9057142857142857,0.7685714285714286,0.9857142857142857,0.9057142857142857,0.7685714285714286,0.9857142857142857
see,Isabella ate a steak on Sunday-factL,0.715,0.5199583333333334,0.91,0.9133333333333333,0.81,0.9766666666666667,0.9133333333333333,0.81,0.9766666666666667
see,Jackson ran 10 miles-factH,0.7255555555555555,0.5332777777777779,0.9033333333333333,0.6066666666666667,0.36438888888888893,0.8589444444444444,0.6066666666666667,0.36438888888888893,0.8589444444444444
see,Jackson ran 10 miles-factL,0.4885714285714286,0.22703571428571429,0.7329642857142856,0.4014285714285714,0.18142857142857144,0.62,0.4014285714285714,0.18142857142857144,0.62
